"","DepMap_ID","CCL_name","COSMIC_ID","TCGA_combine","TCGA_manual","primary_DepMap","subtype_DepMap","primary_site_CTRP","primary_hist_CTRP","subtype_CTRP","tissue1_GDSC","tissue2_GDSC","TCGA_CCLE","TCGA_GDSC"
"1243","ACH-001414","UMUC6",NA,"BLCA","BLCA","Bladder Cancer","Transitional Cell Carcinoma",NA,NA,NA,NA,NA,NA,NA
"1244","ACH-001415","UMUC7",NA,"BLCA","BLCA","Bladder Cancer","Transitional Cell Carcinoma",NA,NA,NA,NA,NA,NA,NA
"1245","ACH-001416","UMUC9",NA,"BLCA","BLCA","Bladder Cancer","Transitional Cell Carcinoma",NA,NA,NA,NA,NA,NA,NA
"1246","ACH-002092","CHSA0011",1290767,"SARC","SARC","Bone Cancer","Chondrosarcoma",NA,NA,NA,"bone","chondrosarcoma",NA,NA
"1247","ACH-002093","CHSA0108",1290768,"SARC","SARC","Bone Cancer","Chondrosarcoma",NA,NA,NA,"bone","chondrosarcoma",NA,NA
"1248","ACH-002094","CHSA8926",1303912,"SARC","SARC","Bone Cancer","Chondrosarcoma",NA,NA,NA,"bone","chondrosarcoma",NA,NA
"1249","ACH-002099","CS1",1290795,"SARC","SARC","Bone Cancer","Chondrosarcoma",NA,NA,NA,"bone","bone_other",NA,NA
"1250","ACH-001519","HEMCSS",907290,"SARC","SARC","Bone Cancer","Chondrosarcoma, myeloid",NA,NA,NA,"bone","chondrosarcoma",NA,NA
"1251","ACH-001956","MUGCHOR1",NA,"SARC","SARC","Bone Cancer","Chordoma",NA,NA,NA,NA,NA,NA,NA
"1252","ACH-001957","UMCHOR1",NA,"SARC","SARC","Bone Cancer","Chordoma",NA,NA,NA,NA,NA,NA,NA
"1253","ACH-002335","UCH1",NA,"SARC","SARC","Bone Cancer","Chordoma",NA,NA,NA,NA,NA,NA,NA
"1254","ACH-000229","HS822T",NA,"SARC","SARC","Bone Cancer","Ewings Sarcoma","bone","Ewings_sarcoma_peripheral_primitive_neuroectodermal_tumor",NA,NA,NA,NA,NA
"1255","ACH-000499","EW8",NA,"SARC","SARC","Bone Cancer","Ewings Sarcoma","bone","Ewings_sarcoma_peripheral_primitive_neuroectodermal_tumor",NA,NA,NA,NA,NA
"1256","ACH-000279","EWS502",NA,"SARC","SARC","Bone Cancer","Ewings Sarcoma","bone","Ewings_sarcoma_peripheral_primitive_neuroectodermal_tumor",NA,NA,NA,NA,NA
"1257","ACH-001205","TC32",NA,"SARC","SARC","Bone Cancer","Ewings Sarcoma","bone","Ewings_sarcoma_peripheral_primitive_neuroectodermal_tumor",NA,NA,NA,NA,NA
"1258","ACH-001193","SKPNDW",909731,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,"bone","ewings_sarcoma",NA,NA
"1259","ACH-002103","ES1",949158,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,"bone","ewings_sarcoma",NA,NA
"1260","ACH-002104","ES3",684055,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,"bone","ewings_sarcoma",NA,NA
"1261","ACH-002105","ES4",949156,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,"bone","ewings_sarcoma",NA,NA
"1262","ACH-002106","ES5",684057,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,"bone","ewings_sarcoma",NA,NA
"1263","ACH-002107","ES6",949157,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,"bone","ewings_sarcoma",NA,NA
"1264","ACH-002108","ES7",684059,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,"bone","ewings_sarcoma",NA,NA
"1265","ACH-002109","ES8",949155,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,"bone","ewings_sarcoma",NA,NA
"1266","ACH-002110","EW1",949163,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,"bone","ewings_sarcoma",NA,NA
"1267","ACH-002111","EW11",684062,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,"bone","ewings_sarcoma",NA,NA
"1268","ACH-002112","EW12",949162,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,"bone","ewings_sarcoma",NA,NA
"1269","ACH-002113","EW13",949166,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,"bone","ewings_sarcoma",NA,NA
"1270","ACH-002114","EW16",949165,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,"bone","ewings_sarcoma",NA,NA
"1271","ACH-002115","EW18",949164,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,"bone","ewings_sarcoma",NA,NA
"1272","ACH-002116","EW22",949167,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,"bone","ewings_sarcoma",NA,NA
"1273","ACH-002117","EW24",949168,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,"bone","ewings_sarcoma",NA,NA
"1274","ACH-002118","EW3",949161,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,"bone","ewings_sarcoma",NA,NA
"1275","ACH-002119","EW7",949160,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,"bone","ewings_sarcoma",NA,NA
"1276","ACH-002194","RH1",971773,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,"soft_tissue","rhabdomyosarcoma",NA,NA
"1277","ACH-001022","CBAGPN",NA,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,NA,NA,NA,NA
"1278","ACH-001029","CHLA10",NA,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,NA,NA,NA,NA
"1279","ACH-001030","CHLA218",NA,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,NA,NA,NA,NA
"1280","ACH-001282","CHLA258",NA,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,NA,NA,NA,NA
"1281","ACH-001032","CHLA32",NA,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,NA,NA,NA,NA
"1282","ACH-001033","CHLA57",NA,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,NA,NA,NA,NA
"1283","ACH-001034","CHLA9",NA,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,NA,NA,NA,NA
"1284","ACH-001038","COGE352",NA,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,NA,NA,NA,NA
"1285","ACH-001035","CHLA99",NA,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,NA,NA,NA,NA
"1286","ACH-001430","TC138",NA,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,NA,NA,NA,NA
"1287","ACH-001431","TC205",NA,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,NA,NA,NA,NA
"1288","ACH-001283","TC106",NA,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,NA,NA,NA,NA
"1289","ACH-001066","EWS834",NA,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,NA,NA,NA,NA
"1290","ACH-001206","TCC466",NA,"SARC","SARC","Bone Cancer","Ewings Sarcoma",NA,NA,NA,NA,NA,NA,NA
"1291","ACH-000526","HS821T",NA,"SARC","SARC","Bone Cancer","Giant Cell Sarcoma","bone","giant_cell_tumor",NA,NA,NA,NA,NA
"1292","ACH-000185","HS737T",NA,"SARC","SARC","Bone Cancer","Giant Cell Tumor","bone",NA,"giant_cell_tumor",NA,NA,NA,NA
"1293","ACH-000154","HS888T",NA,"SARC","SARC","Bone Cancer","Osteosarcoma","bone","osteosarcoma",NA,NA,NA,NA,NA
"1294","ACH-001001","143B",NA,"SARC","SARC","Bone Cancer","Osteosarcoma","bone","osteosarcoma",NA,NA,NA,NA,NA
"1295","ACH-001526","HUO9",907072,"SARC","SARC","Bone Cancer","Osteosarcoma",NA,NA,NA,"bone","osteosarcoma",NA,NA
"1296","ACH-001715","CAL72",906827,"SARC","SARC","Bone Cancer","Osteosarcoma",NA,NA,NA,"bone","osteosarcoma",NA,NA
"1297","ACH-002142","HUO3N1",909977,"SARC","SARC","Bone Cancer","Osteosarcoma",NA,NA,NA,"bone","osteosarcoma",NA,NA
"1298","ACH-002178","NY",910849,"SARC","SARC","Bone Cancer","Osteosarcoma",NA,NA,NA,"bone","osteosarcoma",NA,NA
"1299","ACH-001814","OS252",NA,"SARC","SARC","Bone Cancer","Osteosarcoma",NA,NA,NA,NA,NA,NA,NA
"1300","ACH-002067","NOS1",NA,"SARC","SARC","Bone Cancer","Osteosarcoma",NA,NA,NA,NA,NA,NA,NA
"1301","ACH-002396","SARC9371",NA,"SARC","SARC","Bone Cancer","Osteosarcoma",NA,NA,NA,NA,NA,NA,NA
"1302","ACH-000027","GOS3",NA,"GBM","GBM","Brain Cancer","Glioblastoma","central_nervous_system","glioma","astrocytoma",NA,NA,NA,NA
"1303","ACH-000128","LN319",NA,"LGG","LGG","Brain Cancer","Glioblastoma","central_nervous_system","glioma","astrocytoma_Grade_III",NA,NA,NA,NA
"1304","ACH-000036","U343",NA,"GBM","GBM","Brain Cancer","Glioblastoma","central_nervous_system","glioma","astrocytoma_Grade_IV",NA,NA,NA,NA
"1305","ACH-000208","U178",NA,"GBM","GBM","Brain Cancer","Glioblastoma","central_nervous_system","glioma","astrocytoma_Grade_IV",NA,NA,NA,NA
"1306","ACH-000215","LN382",NA,"GBM","GBM","Brain Cancer","Glioblastoma","central_nervous_system","glioma","astrocytoma_Grade_IV",NA,NA,NA,NA
"1307","ACH-000591","LN235",NA,"GBM","GBM","Brain Cancer","Glioblastoma","central_nervous_system","glioma","astrocytoma_Grade_IV",NA,NA,NA,NA
"1308","ACH-000673","LN443",NA,"GBM","GBM","Brain Cancer","Glioblastoma","central_nervous_system","glioma","astrocytoma_Grade_IV",NA,NA,NA,NA
"1309","ACH-000328","LN215",NA,"GBM","GBM","Brain Cancer","Glioblastoma","central_nervous_system","glioma","astrocytoma_Grade_IV",NA,NA,NA,NA
"1310","ACH-000455","LN428",NA,"GBM","GBM","Brain Cancer","Glioblastoma","central_nervous_system","glioma","astrocytoma_Grade_IV",NA,NA,NA,NA
"1311","ACH-000634","LN340",NA,"GBM","GBM","Brain Cancer","Glioblastoma","central_nervous_system","glioma","astrocytoma_Grade_IV",NA,NA,NA,NA
"1312","ACH-000887","SF172",NA,"GBM","GBM","Brain Cancer","Glioblastoma","central_nervous_system","glioma","astrocytoma_Grade_IV",NA,NA,NA,NA
"1313","ACH-000283","A1207",NA,"GBM","GBM","Brain Cancer","Glioblastoma","central_nervous_system","glioma",NA,NA,NA,NA,NA
"1314","ACH-001329","ANGMCSS",NA,"GBM","GBM","Brain Cancer","Glioblastoma",NA,NA,NA,NA,NA,NA,NA
"1315","ACH-001611","NP8",NA,"GBM","GBM","Brain Cancer","Glioblastoma",NA,NA,NA,NA,NA,NA,NA
"1316","ACH-000592","TM31",NA,"GBM","GBM","Brain Cancer","Glioma","central_nervous_system","glioma","astrocytoma",NA,NA,NA,NA
"1317","ACH-001000","1321N1",NA,"GBM","GBM","Brain Cancer","Glioma","central_nervous_system","glioma","astrocytoma",NA,NA,NA,NA
"1318","ACH-001214","U138MG",NA,"GBM","GBM","Brain Cancer","Glioma","central_nervous_system","glioma","astrocytoma",NA,NA,NA,NA
"1319","ACH-000676","LN464",NA,"GBM","GBM","Brain Cancer","Glioma","central_nervous_system","glioma","astrocytoma_Grade_IV",NA,NA,NA,NA
"1320","ACH-001610","NP5",NA,"GBM","GBM","Brain Cancer","Glioma",NA,NA,NA,NA,NA,NA,NA
"1321","ACH-001624","ONDA9",NA,"GBM","GBM","Brain Cancer","Glioma",NA,NA,NA,NA,NA,NA,NA
"1322","ACH-001053","D425",NA,"MB","MB","Brain Cancer","Medulloblastoma",NA,NA,NA,NA,NA,NA,NA
"1323","ACH-001054","D458",NA,"MB","MB","Brain Cancer","Medulloblastoma",NA,NA,NA,NA,NA,NA,NA
"1324","ACH-001232","UW228",NA,"MB","MB","Brain Cancer","Medulloblastoma",NA,NA,NA,NA,NA,NA,NA
"1325","ACH-001052","D384",NA,"MB","MB","Brain Cancer","Medulloblastoma",NA,NA,NA,NA,NA,NA,NA
"1326","ACH-001055","D556",NA,"MB","MB","Brain Cancer","Medulloblastoma",NA,NA,NA,NA,NA,NA,NA
"1327","ACH-001201","SUMB002",NA,"MB","MB","Brain Cancer","Medulloblastoma",NA,NA,NA,NA,NA,NA,NA
"1328","ACH-001173","R262",NA,"MB","MB","Brain Cancer","Medulloblastoma",NA,NA,NA,NA,NA,NA,NA
"1329","ACH-001067","F5",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Brain Cancer","Meningioma","central_nervous_system","meningioma",NA,NA,NA,NA,NA
"1330","ACH-000025","CH157MN",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Brain Cancer","Meningioma","central_nervous_system","meningioma",NA,NA,NA,NA,NA
"1331","ACH-000629","IOMMLEE",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Brain Cancer","Meningioma","central_nervous_system","meningioma",NA,NA,NA,NA,NA
"1332","ACH-000807","SNU738",NA,"LGG","LGG","Brain Cancer","Oligodendroglioma, anaplastic","central_nervous_system","glioma","oligodendroglioma",NA,NA,NA,NA
"1333","ACH-001670","TASK1",NA,"MB","MB","Brain Cancer","Primitive Neuroectodermal Tumor (PNET) Medulloblastoma",NA,NA,NA,NA,NA,NA,NA
"1334","ACH-001397","SUM225CWN",NA,"BRCA","BRCA","Breast Cancer","Adenocarcinoma",NA,NA,NA,NA,NA,NA,NA
"1335","ACH-001390","SUM149PT",NA,"BRCA","BRCA","Breast Cancer","Breast Ductal Carcinoma",NA,NA,NA,NA,NA,NA,NA
"1336","ACH-001389","SUM1315MO2",NA,"BRCA","BRCA","Breast Cancer","Breast Ductal Carcinoma",NA,NA,NA,NA,NA,NA,NA
"1337","ACH-001514","HCC1008",NA,"BRCA","BRCA","Breast Cancer","Breast Ductal Carcinoma",NA,NA,NA,NA,NA,NA,NA
"1338","ACH-000134","HS274T",NA,"BRCA","BRCA","Breast Cancer","Carcinoma","breast","carcinoma",NA,NA,NA,NA,NA
"1339","ACH-000184","HS343T",NA,"BRCA","BRCA","Breast Cancer","Carcinoma","breast","carcinoma",NA,NA,NA,NA,NA
"1340","ACH-000230","HS742T",NA,"BRCA","BRCA","Breast Cancer","Carcinoma","breast","carcinoma",NA,NA,NA,NA,NA
"1341","ACH-000413","HS739T",NA,"BRCA","BRCA","Breast Cancer","Carcinoma","breast","carcinoma",NA,NA,NA,NA,NA
"1342","ACH-000540","HS606T",NA,"BRCA","BRCA","Breast Cancer","Carcinoma","breast","carcinoma",NA,NA,NA,NA,NA
"1343","ACH-001393","SUM190PT",NA,"BRCA","BRCA","Breast Cancer","Carcinoma",NA,NA,NA,NA,NA,NA,NA
"1344","ACH-001395","SUM44PE",NA,"BRCA","BRCA","Breast Cancer","Carcinoma",NA,NA,NA,NA,NA,NA,NA
"1345","ACH-001394","SUM229PE",NA,"BRCA","BRCA","Breast Cancer","Carcinoma",NA,NA,NA,NA,NA,NA,NA
"1346","ACH-001396","SUM52PE",NA,"BRCA","BRCA","Breast Cancer","Carcinoma",NA,NA,NA,NA,NA,NA,NA
"1347","ACH-001388","SUM102PT",NA,"BRCA","BRCA","Breast Cancer","Carcinoma",NA,NA,NA,NA,NA,NA,NA
"1348","ACH-001391","SUM159PT",NA,"BRCA","BRCA","Breast Cancer","Carcinoma, anaplastic",NA,NA,NA,NA,NA,NA,NA
"1349","ACH-001392","SUM185PE",NA,"BRCA","BRCA","Breast Cancer","Carcinoma, anaplastic",NA,NA,NA,NA,NA,NA,NA
"1350","ACH-002319","184A1",NA,"BRCA","BRCA","Breast Cancer","Unknown",NA,NA,NA,NA,NA,NA,NA
"1351","ACH-002320","600MPE",NA,"BRCA","BRCA","Breast Cancer","Unknown",NA,NA,NA,NA,NA,NA,NA
"1352","ACH-002322","HCC2185",NA,"BRCA","BRCA","Breast Cancer","Unknown",NA,NA,NA,NA,NA,NA,NA
"1353","ACH-002323","HCC2688",NA,"BRCA","BRCA","Breast Cancer","Unknown",NA,NA,NA,NA,NA,NA,NA
"1354","ACH-002324","HCC3153",NA,"BRCA","BRCA","Breast Cancer","Unknown",NA,NA,NA,NA,NA,NA,NA
"1355","ACH-002325","LY2",NA,"BRCA","BRCA","Breast Cancer","Unknown",NA,NA,NA,NA,NA,NA,NA
"1356","ACH-002326","MACLS2",NA,"BRCA","BRCA","Breast Cancer","Unknown",NA,NA,NA,NA,NA,NA,NA
"1357","ACH-002327","MCF12A",NA,"BRCA","BRCA","Breast Cancer","Unknown",NA,NA,NA,NA,NA,NA,NA
"1358","ACH-002328","MX1",NA,"BRCA","BRCA","Breast Cancer","Unknown",NA,NA,NA,NA,NA,NA,NA
"1359","ACH-002329","SKBR5",NA,"BRCA","BRCA","Breast Cancer","Unknown",NA,NA,NA,NA,NA,NA,NA
"1360","ACH-002330","SKBR7",NA,"BRCA","BRCA","Breast Cancer","Unknown",NA,NA,NA,NA,NA,NA,NA
"1361","ACH-002331","ZR75B",NA,"BRCA","BRCA","Breast Cancer","Unknown",NA,NA,NA,NA,NA,NA,NA
"1362","ACH-002201","TCYIK",946357,"CESC","CESC","Cervical Cancer","Small Cell Carcinoma",NA,NA,NA,"urogenital_system","cervix",NA,NA
"1363","ACH-001442","A388",910697,"CESC","CESC","Cervical Cancer","Squmous Cell Carcinoma",NA,NA,NA,"skin","skin_other",NA,NA
"1364","ACH-001400","SW954",924247,"CESC","CESC","Cervical Cancer","Squmous Cell Carcinoma",NA,NA,NA,"urogenital_system","urogenital_system_other",NA,NA
"1365","ACH-001454","C10",NA,"COAD/READ","COAD/READ","Colon/Colorectal Cancer","Colon Adenocarcinoma",NA,NA,NA,NA,NA,NA,NA
"1366","ACH-001456","C125PM",NA,"COAD/READ","COAD/READ","Colon/Colorectal Cancer","Colon Adenocarcinoma",NA,NA,NA,NA,NA,NA,NA
"1367","ACH-001458","C75",NA,"COAD/READ","COAD/READ","Colon/Colorectal Cancer","Colon Adenocarcinoma",NA,NA,NA,NA,NA,NA,NA
"1368","ACH-001459","C80",NA,"COAD/READ","COAD/READ","Colon/Colorectal Cancer","Colon Adenocarcinoma",NA,NA,NA,NA,NA,NA,NA
"1369","ACH-001460","C84",NA,"COAD/READ","COAD/READ","Colon/Colorectal Cancer","Colon Adenocarcinoma",NA,NA,NA,NA,NA,NA,NA
"1370","ACH-001461","C99",NA,"COAD/READ","COAD/READ","Colon/Colorectal Cancer","Colon Adenocarcinoma",NA,NA,NA,NA,NA,NA,NA
"1371","ACH-000538","HUTU80",907073,"STAD","STAD","Colon/Colorectal Cancer","Duodenum Adenocarcinoma","small_intestine","carcinoma","adenocarcinoma","digestive_system","digestive_system_other",NA,NA
"1372","ACH-000199","HS255T",NA,"COAD/READ","COAD/READ","Colon/Colorectal Cancer","Unknown","large_intestine","carcinoma","adenocarcinoma",NA,NA,NA,NA
"1373","ACH-001578","NCCIT",908441,"TGCT","TGCT","Embryonal Cancer","Carcinoma",NA,NA,NA,"urogenital_system","testis",NA,NA
"1374","ACH-002291","NTERA2CLD1",908454,"TGCT","TGCT","Embryonal Cancer","Carcinoma",NA,NA,NA,"urogenital_system","testis",NA,NA
"1375","ACH-002288","NEC8",910942,"TGCT","TGCT","Embryonal Cancer","Testicular Carcinoma",NA,NA,NA,"urogenital_system","testis",NA,NA
"1376","ACH-001529","JAR",907175,"UCEC","UCEC","Endometrial/Uterine Cancer","Choriocarcinoma",NA,NA,NA,"urogenital_system","urogenital_system_other",NA,NA
"1377","ACH-001530","JEG3",907176,"UCEC","UCEC","Endometrial/Uterine Cancer","Choriocarcinoma",NA,NA,NA,"urogenital_system","urogenital_system_other",NA,NA
"1378","ACH-001655","SKN",1240215,"UCEC","UCEC","Endometrial/Uterine Cancer","Squamous Cell Carcinoma",NA,NA,NA,"urogenital_system","uterus",NA,NA
"1379","ACH-001295","Y79",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Eye Cancer","Retinoblastoma",NA,NA,NA,NA,NA,NA,NA
"1380","ACH-001441","921",NA,"UVM","UVM","Eye Cancer","Uveal Melanoma",NA,NA,NA,NA,NA,NA,NA
"1381","ACH-001554","MEL202",NA,"UVM","UVM","Eye Cancer","Uveal Melanoma",NA,NA,NA,NA,NA,NA,NA
"1382","ACH-002015","MEL285",NA,"UVM","UVM","Eye Cancer","Uveal Melanoma",NA,NA,NA,NA,NA,NA,NA
"1383","ACH-002017","OMM1",NA,"UVM","UVM","Eye Cancer","Uveal Melanoma",NA,NA,NA,NA,NA,NA,NA
"1384","ACH-000071","HS706T",NA,"SARC","SARC","fibroblast","giant_cell_tumor","bone","giant_cell_tumor",NA,NA,NA,NA,NA
"1385","ACH-000083","HS281T",NA,"BRCA","BRCA","Fibroblast","Unknown","breast","carcinoma",NA,NA,NA,NA,NA
"1386","ACH-001207","TIG3TD",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Fibroblast","Unknown","lung",NA,"immortalized_embryonic_fibroblast",NA,NA,NA,NA
"1387","ACH-001018","BJHTERT",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Fibroblast","Unknown","skin",NA,"immortalized_fibroblast",NA,NA,NA,NA
"1388","ACH-000088","HS172T",NA,"BLCA","BLCA","Fibroblast","Unknown","urinary_tract","carcinoma",NA,NA,NA,NA,NA
"1389","ACH-001767","CCLFPEDS0018T",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Fibroblast",NA,NA,NA,NA,NA,NA,NA,NA
"1390","ACH-000141","SNU308",NA,"GBC","GBC","Gallbladder Cancer","Adenocarcinoma","biliary_tract","carcinoma",NA,NA,NA,NA,NA
"1391","ACH-002312","TGBC24TKB",910695,"GBC","GBC","Gallbladder Cancer","Carcinoma",NA,NA,NA,"digestive_system","biliary_tract",NA,NA
"1392","ACH-001607","NOZ",NA,"GBC","GBC","Gallbladder Cancer","Carcinoma",NA,NA,NA,NA,NA,NA,NA
"1393","ACH-001861","TGBC1TKB",NA,"GBC","GBC","Gallbladder Cancer","Cholangiocarcinoma",NA,NA,NA,NA,NA,NA,NA
"1394","ACH-001015","AZ521",NA,"STAD","STAD","Gastric Cancer","Duodenal Adenocarcinoma","stomach","carcinoma",NA,NA,NA,NA,NA
"1395","ACH-001521","HKA1",NA,"HNSC","HNSC","Head and Neck Cancer","Keratoacanthoma",NA,NA,NA,NA,NA,NA,NA
"1396","ACH-001346","H103",NA,"HNSC","HNSC","Head and Neck Cancer","Squamous Cell Carcinoma",NA,NA,NA,NA,NA,NA,NA
"1397","ACH-001228","UPCISCC152",NA,"HNSC","HNSC","Head and Neck Cancer","Squamous Cell Carcinoma, oral",NA,NA,NA,NA,NA,NA,NA
"1398","ACH-000284","HS840T",NA,"HNSC","HNSC","Head and Neck Cancer","Unknown","upper_aerodigestive_tract",NA,"papilloma",NA,NA,NA,NA
"1399","ACH-001357","MCF10A",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Immortalized","Fibrocystic Disease",NA,NA,NA,NA,NA,NA,NA
"1400","ACH-001163","CCLFPEDS0001T",NA,"KIRC","KIRC","Kidney Cancer","Renal Medullary Carcinoma",NA,NA,NA,NA,NA,NA,NA
"1401","ACH-001310","HA1E",NA,"KIRC","KIRC","Kidney Cancer","Unknown",NA,NA,NA,NA,NA,NA,NA
"1402","ACH-002211","BALL1",910705,"ALL","ALL","Leukemia","Acute Lymphoblastic Leukemia (ALL), B-cell",NA,NA,NA,"leukemia","B_cell_leukemia",NA,NA
"1403","ACH-002275","MN60",908143,"ALL","ALL","Leukemia","Acute Lymphoblastic Leukemia (ALL), B-cell",NA,NA,NA,"leukemia","B_cell_leukemia",NA,NA
"1404","ACH-002308","SUPB8",910209,"ALL","ALL","Leukemia","Acute Lymphoblastic Leukemia (ALL), B-cell",NA,NA,NA,"leukemia","B_cell_leukemia",NA,NA
"1405","ACH-000122","SUPT11",NA,"ALL","ALL","Leukemia","Acute Lymphoblastic Leukemia (ALL), T-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","peripheral_T_cell_lymphoma_unspecified",NA,NA,NA,NA
"1406","ACH-001737","HSB2",NA,"ALL","ALL","Leukemia","Acute Lymphoblastic Leukemia (ALL), T-cell",NA,NA,NA,NA,NA,NA,NA
"1407","ACH-000195","SET2",NA,"LAML","LAML","Leukemia","Acute Myelogenous Leukemia (AML)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","essential_thrombocythaemia",NA,NA,NA,NA
"1408","ACH-001639","ROS50",1331025,"ALL","ALL","Leukemia","B-cell, unspecified",NA,NA,NA,"leukemia","B_cell_leukemia",NA,NA
"1409","ACH-001452","BONNA12",906695,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Leukemia","Hairy Cell",NA,NA,NA,"leukemia","hairy_cell_leukaemia",NA,NA
"1410","ACH-002242","HC1",907044,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Leukemia","Hairy Cell",NA,NA,NA,"leukemia","hairy_cell_leukaemia",NA,NA
"1411","ACH-002274","MLMA",908142,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Leukemia","Hairy Cell",NA,NA,NA,"leukemia","hairy_cell_leukaemia",NA,NA
"1412","ACH-002339","MOT",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Leukemia","Hairy Cell",NA,NA,NA,NA,NA,NA,NA
"1413","ACH-002289","NK92MI",1330981,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Leukemia","Natural Killer Cell Lymphoblastic Leukemia/Lymphoma",NA,NA,NA,"lymphoma","lymphoid_neoplasm other",NA,NA
"1414","ACH-001735","SEMK2",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Leukemia","Unknown",NA,NA,NA,NA,NA,NA,NA
"1415","ACH-001736","HB1119",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Leukemia","Unknown",NA,NA,NA,NA,NA,NA,NA
"1416","ACH-002310","SW872",909756,"SARC","SARC","Liposarcoma","Unknown",NA,NA,NA,"soft_tissue","soft_tissue_other",NA,NA
"1417","ACH-001540","KMLS1",NA,"SARC","SARC","Liposarcoma","Unknown",NA,NA,NA,NA,NA,NA,NA
"1418","ACH-002395","HUH6CLONE5",NA,"LIHC","LIHC","Liver Cancer","Hepatoblastoma",NA,NA,NA,NA,NA,NA,NA
"1419","ACH-001417","UMC11",909779,"LUAD","LUAD","Lung Cancer","Carcinoid",NA,NA,NA,"lung_NSCLC","lung_NSCLC_carcinoid",NA,NA
"1420","ACH-002174","NCIH720",687600,"LUAD","LUAD","Lung Cancer","Carcinoid",NA,NA,NA,"lung_NSCLC","lung_NSCLC_carcinoid",NA,NA
"1421","ACH-002177","NCIH835",753607,"LUAD","LUAD","Lung Cancer","Carcinoid",NA,NA,NA,"lung_NSCLC","lung_NSCLC_carcinoid",NA,NA
"1422","ACH-000064","SALE",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lung Cancer","Immortalized","lung",NA,"immortalized_epithelial",NA,NA,NA,NA
"1423","ACH-000531","RS5",NA,"MESO","MESO","Lung Cancer","Mesothelioma","pleura","mesothelioma",NA,NA,NA,NA,NA
"1424","ACH-000742","DM3",NA,"MESO","MESO","Lung Cancer","Mesothelioma","pleura","mesothelioma",NA,NA,NA,NA,NA
